company_id,category_code,status,country_code,state_code,city,region,valuation_amount,valuation_currency_code,raised_amount,raised_currency_code,public_at,stock_symbol,acquired_at,b_funded_at,b_raised_amount_usd,b_pre_money_valuation_usd,b_post_money_valuation_usd,b_participants,angel_funded_at,angel_raised_amount_usd,angel_pre_money_valuation_usd,angel_post_money_valuation_usd,angel_participants,a_funded_at,a_raised_amount_usd,a_pre_money_valuation_usd,a_post_money_valuation_usd,a_participants,seed_funded_at,seed_raised_amount_usd,seed_pre_money_valuation_usd,seed_post_money_valuation_usd,seed_participants,c_funded_at,c_raised_amount_usd,c_pre_money_valuation_usd,c_post_money_valuation_usd,c_participants,d_funded_at,d_raised_amount_usd,d_pre_money_valuation_usd,d_post_money_valuation_usd,d_participants,unattributed_funded_at,unattributed_raised_amount_usd,unattributed_pre_money_valuation_usd,unattributed_post_money_valuation_usd,unattributed_participants,debt_round_funded_at,debt_round_raised_amount_usd,debt_round_pre_money_valuation_usd,debt_round_post_money_valuation_usd,debt_round_participants,e_funded_at,e_raised_amount_usd,e_pre_money_valuation_usd,e_post_money_valuation_usd,e_participants,f_funded_at,f_raised_amount_usd,f_pre_money_valuation_usd,f_post_money_valuation_usd,f_participants,private_equity_funded_at,private_equity_raised_amount_usd,private_equity_pre_money_valuation_usd,private_equity_post_money_valuation_usd,private_equity_participants,grant_funded_at,grant_raised_amount_usd,grant_pre_money_valuation_usd,grant_post_money_valuation_usd,grant_participants,post_ipo_equity_funded_at,post_ipo_equity_raised_amount_usd,post_ipo_equity_pre_money_valuation_usd,post_ipo_equity_post_money_valuation_usd,post_ipo_equity_participants,post_ipo_debt_funded_at,post_ipo_debt_raised_amount_usd,post_ipo_debt_pre_money_valuation_usd,post_ipo_debt_post_money_valuation_usd,post_ipo_debt_participants,partial_funded_at,partial_raised_amount_usd,partial_pre_money_valuation_usd,partial_post_money_valuation_usd,partial_participants,convertible_funded_at,convertible_raised_amount_usd,convertible_pre_money_valuation_usd,convertible_post_money_valuation_usd,convertible_participants,crowd_funded_at,crowd_raised_amount_usd,crowd_pre_money_valuation_usd,crowd_post_money_valuation_usd,crowd_participants,g_funded_at,g_raised_amount_usd,g_pre_money_valuation_usd,g_post_money_valuation_usd,g_participants,secondary_market_funded_at,secondary_market_raised_amount_usd,secondary_market_pre_money_valuation_usd,secondary_market_post_money_valuation_usd,secondary_market_participants,crowd_equity_funded_at,crowd_equity_raised_amount_usd,crowd_equity_pre_money_valuation_usd,crowd_equity_post_money_valuation_usd,crowd_equity_participants,ipo,is_acquired,is_closed,age,mba_degree,phd_degree,ms_degree,other_degree
c:65680,biotech,ipo,USA,KS,Kansas City,Kansas City,223000000.0,USD,51000000.0,USD,2013-05-23,NASDAQ:PETX,,2011-12-07,15000000.0,,,3.0,,,,,,2011-01-07,20000000.0,,,3.0,,,,,,2013-01-31,12000000.0,,,0.0,,,,,,2013-10-24,29750000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,3,6,2,20
c:65747,legal,operating,USA,CA,Menlo Park,SF Bay,,,,,,,,,,,,,,,,,,2013-05-01,4800000.0,,,4.0,2011-02-02,811110.0,,,0.0,,,,,,,,,,,2012-07-01,858000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-13,2412338.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1826.0,4,1,2,6
c:65852,medical,operating,USA,MA,Waltham,Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-07-07,25000000.0,,,2.0,2013-03-05,43000000.0,,,8.0,2012-02-21,500000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2557.0,6,5,4,17
c:65949,biotech,ipo,USA,CA,San Diego,San Diego,,USD,115000000.0,USD,2013-05-21,NASDAQ:ACAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-11,15000000.0,,,2.0,,,,,,,,,,,,,,,,2013-01-02,86385000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,2,2,1,11
c:65996,biotech,operating,USA,CA,San Francisco,SF Bay,,,,,,,,,,,,,,,,,,2011-01-11,4800000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-01,2000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2557.0,3,3,1,14
c:66067,medical,operating,USA,OH,Cleveland,Cleveland,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-14,7500000.0,,,0.0,,,,,,2011-12-16,7547619.0,,,0.0,2011-05-18,1652734.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2922.0,4,1,1,7
c:66540,biotech,ipo,USA,WA,Bothell,Seattle,,USD,,USD,,NASDAQ:SGEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-02-02,155000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,4,4,1,14
c:66624,other,operating,USA,TX,Houston,Houston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-18,60000000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1736.0,5,1,7,16
c:66633,biotech,operating,USA,WA,Seattle,Seattle,,,,,,,,,,,,,,,,,,2012-06-04,2000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1826.0,2,3,1,10
c:66725,biotech,ipo,USA,MA,Watertown,Boston,,USD,,,,NASDAQ:PSDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-18,40000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-19,10800000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,1,1,1,2
c:67056,web,acquired,USA,WA,Seattle,Seattle,,,,,,,2013-09-09,2011-04-19,6000000.0,,,4.0,,,,,,2010-01-01,2500000.0,,,2.0,,,,,,2013-03-01,8000000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,926.0,5,1,1,11
c:67109,biotech,operating,USA,MA,Lexington,Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-25,37500000.0,,,4.0,,,,,,2013-09-22,35000000.0,,,1.0,2013-04-29,20000000.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3653.0,3,4,5,16
c:67162,cleantech,operating,USA,MA,Cambridge,Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-05,6000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,8036.0,1,2,1,5
c:67258,,operating,USA,CA,Santa Clara,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-02-04,2000986.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4383.0,1,1,1,6
c:67264,,acquired,USA,CO,Greenwood Village,Denver,,,,,,,2013-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-05-21,5136706.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,4748.0,4,1,3,10
c:67918,cleantech,operating,USA,CO,Boulder,Denver,,,,,,,,2011-09-19,35000000.0,,,2.0,,,,,,2011-02-03,8000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1826.0,7,3,6,17
c:67924,biotech,operating,USA,CA,Pleasanton,SF Bay,,,,,,,,2009-11-12,18100000.0,,,5.0,,,,,,2006-08-29,4500000.0,,,2.0,,,,,,2012-12-28,48840108.0,,,7.0,,,,,,2012-10-01,9400000.0,,,4.0,,,,,,,,,,,,,,,,2012-07-01,14440000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2922.0,2,6,2,17
c:68293,medical,operating,USA,AZ,Mesa,Phoenix,,,,,,,,2008-01-17,22500000.0,,,2.0,,,,,,,,,,,,,,,,2011-02-08,10500000.0,,,2.0,,,,,,2010-05-14,1150150.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3653.0,1,3,2,11
c:68295,biotech,operating,AUT,,Vienna,Vienna,,,,,,,,2013-09-03,20000000.0,,,4.0,,,,,,2011-02-28,10000000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1461.0,1,2,2,2
c:68347,software,operating,USA,CA,San Francisco,SF Bay,,,,,,,,,,,,,2011-02-28,800000.0,,,10.0,2011-03-30,12879150.0,,,4.0,2010-08-01,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2192.0,2,1,7,11
c:68400,education,operating,USA,AZ,Scottsdale,Phoenix,,,,,,,,2011-02-09,4500000.0,,,3.0,,,,,,,,,,,2012-04-25,1549999.0,,,0.0,2011-12-30,12999994.0,,,5.0,2012-10-17,23500000.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3837.0,1,1,1,3
c:68416,advertising,operating,USA,CT,GUILFORD,Guilford,,,,,,,,,,,,,,,,,,,,,,,2011-02-10,500000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-10,315830.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2192.0,2,1,1,7
c:68646,biotech,operating,USA,MA,Cambridge,Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-09,1500000.0,,,2.0,2012-05-22,395000.0,,,0.0,,,,,,,,,,,2013-04-24,21000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1826.0,3,3,1,7
c:68834,health,operating,USA,MA,Foxboro,Foxboro,,,,,,,,,,,,,,,,,,2011-03-24,5000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,4,1,3,10
c:68878,mobile,operating,USA,CA,San Francisco,SF Bay,,,,,,,,,,,,,,,,,,2013-08-01,6500000.0,,,7.0,2012-05-02,2000000.0,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1096.0,4,1,3,15
c:68991,photo_video,operating,USA,CA,Mountain View,SF Bay,,,,,,,,2010-07-26,18000000.0,,,3.0,,,,,,2009-07-31,3000000.0,,,1.0,,,,,,2012-04-17,70000000.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1822.0,2,1,2,9
c:69282,analytics,operating,USA,MA,Boston,Boston,,,,,,,,2013-01-02,11000000.0,,,4.0,,,,,,2011-06-21,5500000.0,,,7.0,,,,,,,,,,,,,,,,2011-11-08,3000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1461.0,3,2,2,16
c:69286,travel,operating,USA,CA,Mountain View,SF Bay,,,,,,,,2011-06-09,10500000.0,,,7.0,2010-01-01,3000000.0,,,7.0,,,,,,,,,,,2013-01-03,30300000.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1371.0,4,1,1,9
c:69597,biotech,operating,USA,CA,San Diego,San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-06,5000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-02-15,1192160.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,1,2,1,3
c:69674,software,operating,USA,CA,San Mateo,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-16,7300000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1461.0,1,1,6,9
c:69890,analytics,operating,USA,NY,New York,New York,,,,,,,,,,,,,,,,,,,,,,,2011-01-01,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1096.0,1,1,1,4
c:70131,hardware,operating,USA,CA,San Francisco,SF Bay,,,,,,,,2010-05-01,12000000.0,,,2.0,,,,,,2009-07-01,1000000.0,,,1.0,,,,,,,,,,,,,,,,2012-01-01,3000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,2010-09-01,500000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1826.0,2,1,3,8
c:70346,nanotech,operating,USA,CA,Sunnyvale,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-03,25000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,3,3,4,6
c:70353,enterprise,operating,USA,CA,Sacramento,Sacramento,,,,,,,,,,,,,,,,,,2011-03-03,4500000.0,,,6.0,,,,,,,,,,,,,,,,,,,,,2012-12-18,1566599.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2557.0,3,1,3,6
c:70555,mobile,operating,USA,NY,New York,New York,,,,,,,,,,,,,2012-07-31,2200000.0,,,1.0,,,,,,2011-01-01,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1087.0,1,1,3,17
c:70732,cleantech,acquired,USA,CA,Santa Clara,SF Bay,,,,,,,2013-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-09,72000000.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,2557.0,4,8,3,14
c:70898,biotech,operating,USA,MA,Cambridge,Boston,,,,,,,,,,,,,,,,,,2011-06-28,24000000.0,,,3.0,2011-03-10,1500000.0,,,3.0,,,,,,,,,,,2010-04-29,3500000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1826.0,1,4,2,9
c:70933,games_video,operating,USA,CA,San Francisco,SF Bay,,,,,,,,,,,,,,,,,,2011-11-08,4750000.0,,,3.0,2010-08-01,,,,8.0,,,,,,,,,,,2013-04-01,925000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1461.0,1,1,1,7
c:71232,biotech,operating,USA,NC,Durham,Raleigh-Durham,,,,,,,,2013-04-10,6000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4748.0,4,5,2,11
c:71488,biotech,operating,USA,CA,Menlo Park,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-07,48000000.0,,,9.0,,,,,,2011-07-19,58000000.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1461.0,6,3,8,14
c:71609,mobile,operating,USA,CA,San Francisco,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1079.0,2,1,3,9
c:71776,nanotech,operating,USA,MN,St. Paul,Minneapolis,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-09,15000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,2,2,2,1
c:71850,analytics,operating,USA,MA,Cambridge,Boston,,,,,,,,,,,,,,,,,,2011-10-21,9500000.0,,,2.0,,,,,,,,,,,,,,,,2012-11-08,6700000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1461.0,3,1,4,16
c:71852,other,closed,USA,CA,Palo Alto,SF Bay,,,,,,,,2011-03-23,28000000.0,,,1.0,,,,,,2010-08-01,13000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,1249.0,1,1,4,7
c:71918,software,operating,USA,CA,Palo Alto,SF Bay,,,,,,,,2012-10-31,25000000.0,,,4.0,,,,,,2011-04-22,13750000.0,,,2.0,,,,,,,,,,,,,,,,2013-02-08,6500000.0,,,1.0,,,,,,,,,,,,,,,,2012-07-01,31000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1461.0,3,2,1,7
c:72177,analytics,operating,ISR,,Tel Aviv,Tel Aviv,,,,,,,,,,,,,,,,,,2011-03-28,1250000.0,,,1.0,,,,,,,,,,,,,,,,2013-07-12,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1461.0,4,1,2,5
c:72225,advertising,operating,USA,NY,New York,New York,,,,,,,,2011-10-12,5000000.0,,,3.0,2011-01-01,1500000.0,,,0.0,,,,,,2013-02-27,1500000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1461.0,4,1,11,41
c:72241,semiconductor,operating,USA,CA,Santa Clara,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-28,108000000.0,,,7.0,2007-08-01,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4018.0,6,3,5,19
c:72243,medical,ipo,USA,MA,Cambridge,Boston,,USD,,,,NASDAQ:ALNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-28,10000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,7,7,6,23
c:72345,mobile,operating,USA,MA,Wellesley,Boston,,,,,,,,2013-06-05,12000000.0,,,3.0,,,,,,2011-03-29,5000000.0,,,2.0,,,,,,,,,,,,,,,,2013-10-16,1631805.0,,,0.0,2012-02-28,3000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1000.0,9,1,9,37
c:72360,software,operating,USA,CA,Mountain View,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-06-15,18000000.0,,,2.0,,,,,,2012-07-24,25000000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2192.0,3,1,4,5
c:72491,cleantech,operating,USA,CA,San Carlos,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-31,13500000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2557.0,6,1,5,6
c:72669,finance,operating,USA,CA,Pasadena,Los Angeles,,,,,,,,,,,,,2010-09-01,,,,4.0,2013-09-20,999997.0,,,1.0,2011-11-23,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1280.0,4,2,2,7
c:73043,mobile,operating,USA,NY,New York,New York,,,,,,,,2013-05-07,6750000.0,,,4.0,2011-04-05,1000000.0,,,6.0,2011-12-12,4200000.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1461.0,2,1,2,15
c:73152,biotech,ipo,USA,CA,Davis,Sacramento,,USD,60000000.0,USD,2013-07-01,NASDAQ:MBII,,,,,,,,,,,,,,,,,,,,,,2011-06-01,25400000.0,,,7.0,,,,,,,,,,,2012-04-20,10000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,2922.0,4,3,1,14
c:73514,medical,operating,USA,MA,Cambridge,Boston,,,,,,,,,,,,,,,,,,2011-04-11,40000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,3,1,1,6
c:74026,analytics,operating,GBR,,London,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-07,5000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1096.0,2,1,3,10
c:74039,health,operating,USA,CA,San Francisco,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-01,4000000.0,,,4.0,2012-06-01,500000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1461.0,8,2,6,50
c:74047,analytics,operating,USA,CA,Mountain View,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-23,1100000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1826.0,3,1,2,12
c:74084,enterprise,operating,USA,CA,San Jose,SF Bay,,,,,,,,2011-10-25,25000000.0,,,3.0,,,,,,2011-04-19,13200000.0,,,1.0,,,,,,2012-08-22,33000000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1826.0,8,2,5,22
c:74246,nonprofit,operating,USA,NY,New York,New York,,,,,,,,,,,,,,,,,,,,,,,2013-05-13,1700000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2922.0,2,1,6,45
c:74614,medical,operating,USA,MA,Southborough,Boston,,,,,,,,2012-11-12,6000000.0,,,2.0,,,,,,2010-06-01,9000000.0,,,3.0,,,,,,2013-02-21,2000000.0,,,1.0,,,,,,2013-07-22,15400000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1461.0,6,1,4,15
c:74709,software,acquired,USA,CA,Sunnyvale,SF Bay,,,,,,,2013-11-18,,,,,,,,,,,2011-12-13,4833407.0,,,2.0,,,,,,,,,,,,,,,,,,,,,2013-01-16,1500000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,1461.0,2,1,1,8
c:74801,social,operating,USA,CO,Denver,Denver,,,,,,,,2012-02-27,14000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2011-06-07,6400000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1157.0,3,1,2,10
c:74832,health,operating,USA,MD,Bethesda,Washington DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-18,45000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,3,5,3,44
c:74834,enterprise,operating,USA,CA,Palo Alto,SF Bay,,,,,,,,2012-08-20,47167166.0,,,1.0,,,,,,2011-04-27,12600000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2192.0,1,2,3,17
c:74840,medical,operating,USA,CA,Fremont,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-04-26,20000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,8401.0,3,1,3,13
c:75051,web,operating,USA,MA,Cambridge,Boston,,,,,,,,,,,,,,,,,,2011-09-28,1600000.0,,,6.0,,,,,,,,,,,,,,,,2012-11-19,3500000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2192.0,1,1,1,17
